id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,quartier
2025-1083840,2025-07-31,1,Vente,320000.0,48.0,,RUE SIDI BRAHIM,6780,83200.0,83137,Toulon,83,,,83137000DH0161,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,685.0,5.914954,43.138918,Toulon - Ubc - Dardennes - Barbanne
2025-1083840,2025-07-31,1,Vente,320000.0,48.0,,RUE SIDI BRAHIM,6780,83200.0,83137,Toulon,83,,,83137000DH0161,,,,,,,,,,,,,0,2.0,Appartement,56.0,2.0,S,sols,,,685.0,5.914954,43.138918,Toulon - Ubc - Dardennes - Barbanne
2025-1083841,2025-07-08,1,Vente,95000.0,49.0,,IMP EL KANTARA,2535,83200.0,83137,Toulon,83,,,83137000CW0533,,,3.0,34.55,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.908954,43.13061,Toulon - Ubc - Dardennes - Barbanne
2025-1083841,2025-07-08,1,Vente,95000.0,49.0,,IMP EL KANTARA,2535,83200.0,83137,Toulon,83,,,83137000CW0533,,,3.0,34.55,,,,,,,,,1,2.0,Appartement,37.0,3.0,,,,,,5.908954,43.13061,Toulon - Ubc - Dardennes - Barbanne
2025-1083842,2025-07-09,1,Vente,102500.0,452.0,,AV DU 15E CORPS,6075,83200.0,83137,Toulon,83,,,83137000CX0353,,,2.0,42.95,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,5.912241,43.128753,Toulon - Ubc - Dardennes - Barbanne
2025-1083844,2025-07-18,1,Vente,205000.0,51.0,,RUE CHARLES LEJEUNE,1462,83100.0,83137,Toulon,83,,,83137000BC0222,,,16.0,78.85,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.981566,43.119972,Toulon - Haute ville
2025-1083844,2025-07-18,1,Vente,205000.0,51.0,,RUE CHARLES LEJEUNE,1462,83100.0,83137,Toulon,83,,,83137000BC0222,,,59.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.981566,43.119972,Toulon - Haute ville
2025-1083844,2025-07-18,1,Vente,205000.0,51.0,,RUE CHARLES LEJEUNE,1462,83100.0,83137,Toulon,83,,,83137000BC0222,,,16.0,78.85,,,,,,,,,1,2.0,Appartement,79.0,4.0,,,,,,5.981566,43.119972,Toulon - Haute ville
2025-1083848,2025-07-17,1,Vente,131500.0,9.0,,AV VAUBAN,7085,83000.0,83137,Toulon,83,,,83137000CO0225,,,83.0,,88.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,65.0,0.0,,,,,,5.928556,43.126643,Toulon - Haute ville
2025-1083850,2025-08-08,1,Vente,411000.0,91.0,,CHE DE TERRE ROUGE,6906,83200.0,83137,Toulon,83,,,83137000AV0070,,,,,,,,,,,,,0,1.0,Maison,103.0,4.0,S,sols,,,492.0,5.97716,43.136178,Toulon - Ubc - Dardennes - Barbanne
2025-1083850,2025-08-08,1,Vente,411000.0,91.0,,CHE DE TERRE ROUGE,6906,83200.0,83137,Toulon,83,,,83137000AV0070,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,492.0,5.97716,43.136178,Toulon - Ubc - Dardennes - Barbanne
2025-1083850,2025-08-08,1,Vente,411000.0,91.0,,CHE DE TERRE ROUGE,6906,83200.0,83137,Toulon,83,,,83137000AV0070,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,492.0,5.97716,43.136178,Toulon - Ubc - Dardennes - Barbanne
2025-1083863,2025-07-16,1,Vente,296050.0,81.0,,BD SAINTE HELENE,6595,83000.0,83137,Toulon,83,,,83137000BV0230,,,2.0,,6.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.940494,43.109214,Toulon - Haute ville
2025-1083863,2025-07-16,1,Vente,296050.0,81.0,,BD SAINTE HELENE,6595,83000.0,83137,Toulon,83,,,83137000BV0230,,,2.0,,6.0,,,,,,,,2,2.0,Appartement,65.0,3.0,,,,,,5.940494,43.109214,Toulon - Haute ville
2025-1083867,2025-07-31,1,Vente,252000.0,334.0,B,AV DE LA REPUBLIQUE,6175,83000.0,83137,Toulon,83,,,83137000CM0330,,,101.0,81.5,129.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,47.0,0.0,,,,,,5.932798,43.119794,Toulon - Haute ville
2025-1083877,2025-07-16,1,Vente,187000.0,273.0,,AV LOUIS BARTHOU,4585,83000.0,83137,Toulon,83,,,83137000BH0161,,,182.0,,214.0,,,,,,,,2,2.0,Appartement,70.0,4.0,,,,,,5.963012,43.119373,Toulon - Haute ville
2025-1083877,2025-07-16,1,Vente,187000.0,273.0,,AV LOUIS BARTHOU,4585,83000.0,83137,Toulon,83,,,83137000BH0161,,,214.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.963012,43.119373,Toulon - Haute ville
2025-1083877,2025-07-16,1,Vente,187000.0,273.0,,AV LOUIS BARTHOU,4585,83000.0,83137,Toulon,83,,,83137000BH0161,,,182.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.963012,43.119373,Toulon - Haute ville
2025-1083880,2025-07-31,1,Vente,150000.0,306.0,,RUE GENERAL MICHEL AUDEOUD,3285,83000.0,83137,Toulon,83,,,83137000BR0090,,,1.0,,2.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,136.0,0.0,,,,,,5.949517,43.118668,Toulon - Haute ville
2025-1083880,2025-07-31,1,Vente,150000.0,,,RUE GENERAL MICHEL AUDEOUD,3285,83000.0,83137,Toulon,83,,,83137000BR0090,,,15.0,,,,,,,,,,1,,,,,S,sols,,,20.0,5.949517,43.118668,Toulon - Haute ville
2025-1083880,2025-07-31,1,Vente,150000.0,,,RUE GENERAL MICHEL AUDEOUD,3285,83000.0,83137,Toulon,83,,,83137000BR0090,,,16.0,,,,,,,,,,1,,,,,S,sols,,,199.0,5.949517,43.118668,Toulon - Haute ville
2025-1083884,2025-07-10,1,Vente,275000.0,14.0,,AV EMILE VINCENT,2590,83000.0,83137,Toulon,83,,,83137000AN0286,,,3.0,,,,,,,,,,1,2.0,Appartement,120.0,5.0,,,,,,5.926909,43.130214,Toulon - Haute ville
2025-1083884,2025-07-10,1,Vente,275000.0,14.0,,AV EMILE VINCENT,2590,83000.0,83137,Toulon,83,,,83137000AN0286,,,3.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.926909,43.130214,Toulon - Haute ville
2025-1083884,2025-07-10,1,Vente,275000.0,14.0,,AV EMILE VINCENT,2590,83000.0,83137,Toulon,83,,,83137000AN0286,,,3.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.926909,43.130214,Toulon - Haute ville
2025-1083885,2025-07-10,1,Vente,200000.0,177.0,,RUE DAVID,2105,83200.0,83137,Toulon,83,,,83137000DT0792,,,18.0,,72.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.892514,43.138911,Toulon - Ubc - Dardennes - Barbanne
2025-1083885,2025-07-10,1,Vente,200000.0,177.0,,RUE DAVID,2105,83200.0,83137,Toulon,83,,,83137000DT0792,,,18.0,,72.0,,,,,,,,2,2.0,Appartement,69.0,3.0,,,,,,5.892514,43.138911,Toulon - Ubc - Dardennes - Barbanne
2025-1083885,2025-07-10,1,Vente,200000.0,177.0,,RUE DAVID,2105,83200.0,83137,Toulon,83,,,83137000DT0792,,,18.0,,72.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.892514,43.138911,Toulon - Ubc - Dardennes - Barbanne
2025-1083886,2025-07-10,1,Vente,448240.0,46.0,,AV DES ARENES,0390,83200.0,83137,Toulon,83,,,83137000DL0131,,,,,,,,,,,,,0,1.0,Maison,92.0,5.0,S,sols,,,487.0,5.900769,43.134632,Toulon - Ubc - Dardennes - Barbanne
2025-1083886,2025-07-10,1,Vente,448240.0,46.0,,AV DES ARENES,0390,83200.0,83137,Toulon,83,,,83137000DL0131,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,487.0,5.900769,43.134632,Toulon - Ubc - Dardennes - Barbanne
2025-1083888,2025-07-24,1,Vente,235000.0,9001.0,,LA TOUR D'IVOIRE,A350,83000.0,83137,Toulon,83,,,83137000BY0053,,,128.0,106.34,,,,,,,,,1,2.0,Appartement,104.0,5.0,,,,,,5.937983,43.114204,Toulon - Haute ville
2025-1083890,2025-07-25,1,Vente,120000.0,85.0,,RUE REVEREND PERE DE FOUCAULD,6205,83000.0,83137,Toulon,83,,,83137000BR0008,,,27.0,,52.0,51.21,,,,,,,2,2.0,Appartement,52.0,3.0,,,,,,5.945129,43.117062,Toulon - Haute ville
2025-1083890,2025-07-25,1,Vente,120000.0,85.0,,RUE REVEREND PERE DE FOUCAULD,6205,83000.0,83137,Toulon,83,,,83137000BR0008,,,27.0,,52.0,51.21,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.945129,43.117062,Toulon - Haute ville
2025-1083894,2025-07-21,1,Vente,223000.0,14.0,,RUE AMABLE MABILY,0170,83000.0,83137,Toulon,83,,,83137000CZ0638,,,33.0,84.71,69.0,,,,,,,,2,2.0,Appartement,84.0,5.0,,,,,,5.922309,43.132115,Toulon - Haute ville
2025-1083894,2025-07-21,1,Vente,223000.0,14.0,,RUE AMABLE MABILY,0170,83000.0,83137,Toulon,83,,,83137000CZ0638,,,33.0,84.71,69.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.922309,43.132115,Toulon - Haute ville
2025-1083896,2025-07-29,1,Vente,85000.0,47.0,,RUE REHEL,6155,83100.0,83137,Toulon,83,,,83137000CH0029,,,4.0,,8.0,56.61,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.948689,43.125059,Toulon - Haute ville
2025-1083896,2025-07-29,1,Vente,85000.0,47.0,,RUE REHEL,6155,83100.0,83137,Toulon,83,,,83137000CH0029,,,4.0,,8.0,56.61,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.948689,43.125059,Toulon - Haute ville
2025-1083903,2025-07-29,1,Vente,172500.0,206.0,,RUE HENRI VIENNE,3610,83000.0,83137,Toulon,83,,,83137000CY0234,,,125.0,58.52,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,5.921592,43.129735,Toulon - Haute ville
2025-1083903,2025-07-29,1,Vente,172500.0,206.0,,RUE HENRI VIENNE,3610,83000.0,83137,Toulon,83,,,83137000CY0234,,,22.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.921592,43.129735,Toulon - Haute ville
2025-1083911,2025-07-31,1,Vente,85000.0,284.0,,AV GENERAL GOURAUD,3270,83200.0,83137,Toulon,83,,,83137000CZ0112,,,10.0,49.15,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,5.916466,43.135293,Toulon - Ubc - Dardennes - Barbanne
2025-1083911,2025-07-31,1,Vente,85000.0,284.0,,AV GENERAL GOURAUD,3270,83200.0,83137,Toulon,83,,,83137000CZ0112,,,10.0,49.15,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.916466,43.135293,Toulon - Ubc - Dardennes - Barbanne
2025-1083916,2025-08-07,1,Vente,583840.0,2.0,,RUE SUFFREN,6855,83000.0,83137,Toulon,83,,,83137000BV0320,,,,,,,,,,,,,0,1.0,Maison,125.0,6.0,S,sols,,,89.0,5.938597,43.108263,Toulon - Haute ville
2025-1083917,2025-07-21,1,Vente,151000.0,7.0,,IMP DES BUISSONS,1119,83000.0,83137,Toulon,83,,,83137000BW0093,,,23.0,,35.0,,,,,,,,2,2.0,Appartement,45.0,2.0,,,,,,5.931078,43.107336,Toulon - Haute ville
2025-1083917,2025-07-21,1,Vente,151000.0,7.0,,IMP DES BUISSONS,1119,83000.0,83137,Toulon,83,,,83137000BW0093,,,23.0,,35.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.931078,43.107336,Toulon - Haute ville
2025-1083919,2025-07-24,1,Vente,285000.0,257.0,,RUE PDT ROBERT SCHUMAN,5960,83000.0,83137,Toulon,83,,,83137000BY0064,,,97.0,78.26,,,,,,,,,1,2.0,Appartement,72.0,4.0,,,,,,5.935768,43.112805,Toulon - Haute ville
2025-1083919,2025-07-24,1,Vente,285000.0,275.0,,RUE PDT ROBERT SCHUMAN,5960,83000.0,83137,Toulon,83,,,83137000BY0064,,,337.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.935768,43.112805,Toulon - Haute ville
2025-1083922,2025-07-16,1,Vente,240000.0,74.0,,BD DE STRASBOURG,6845,83000.0,83137,Toulon,83,,,83137000CK0184,,,4.0,159.85,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.935559,43.124594,Toulon - Haute ville
2025-1083922,2025-07-16,1,Vente,240000.0,74.0,,BD DE STRASBOURG,6845,83000.0,83137,Toulon,83,,,83137000CK0184,,,4.0,159.85,,,,,,,,,1,2.0,Appartement,150.0,4.0,,,,,,5.935559,43.124594,Toulon - Haute ville
2025-1083924,2025-07-22,1,Vente,140700.0,90.0,C,IMP BRUNO,1090,83100.0,83137,Toulon,83,,,83137000BE0058,,,177.0,55.47,201.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.963362,43.126905,Toulon - Haute ville
2025-1083924,2025-07-22,1,Vente,140700.0,90.0,C,IMP BRUNO,1090,83100.0,83137,Toulon,83,,,83137000BE0058,,,177.0,55.47,201.0,,,,,,,,2,2.0,Appartement,54.0,3.0,,,,,,5.963362,43.126905,Toulon - Haute ville
2025-1083925,2025-07-21,1,Vente,121000.0,836.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AZ0436,,,1073.0,,1236.0,,,,,,,,2,2.0,Appartement,47.0,2.0,,,,,,5.982516,43.125691,Toulon - Haute ville
2025-1083925,2025-07-21,1,Vente,121000.0,836.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AZ0436,,,1073.0,,1236.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.982516,43.125691,Toulon - Haute ville
2025-1083925,2025-07-21,1,Vente,121000.0,836.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AZ0436,,,1175.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.982516,43.125691,Toulon - Haute ville
2025-1083926,2025-07-31,1,Vente,231235.0,205.0,,RUE PDT ROBERT SCHUMAN,5960,83000.0,83137,Toulon,83,,,83137000BY0064,,,250.0,69.0,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,5.935768,43.112805,Toulon - Haute ville
2025-1083927,2025-07-23,1,Vente,136000.0,2.0,,RUE BEAUSSIER,0760,83000.0,83137,Toulon,83,,,83137000BV0241,,,5.0,49.63,,,,,,,,,1,2.0,Appartement,48.0,3.0,,,,,,5.940042,43.109672,Toulon - Haute ville
2025-1083928,2025-08-05,1,Vente,139000.0,96.0,,RUE AUFFAN,0485,83000.0,83137,Toulon,83,,,83137000BV0709,,,9.0,36.25,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,5.939674,43.111999,Toulon - Haute ville
2025-1083928,2025-08-05,1,Vente,139000.0,96.0,,RUE AUFFAN,0485,83000.0,83137,Toulon,83,,,83137000BV0709,,,9.0,36.25,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.939674,43.111999,Toulon - Haute ville
2025-1083940,2025-08-06,1,Vente,165000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,242.0,,266.0,83.68,,,,,,,2,2.0,Appartement,82.0,4.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1083940,2025-08-06,1,Vente,165000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,242.0,,266.0,83.68,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1083940,2025-08-06,1,Vente,165000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,242.0,,266.0,83.68,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1083941,2025-08-06,1,Vente,30000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,257.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1083942,2025-07-30,1,Vente,82000.0,4.0,,RUE D ESPAGNE,2665,83200.0,83137,Toulon,83,,,83137000CX0390,,,25.0,,39.0,49.13,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.910777,43.129265,Toulon - Ubc - Dardennes - Barbanne
2025-1083942,2025-07-30,1,Vente,82000.0,4.0,,RUE D ESPAGNE,2665,83200.0,83137,Toulon,83,,,83137000CX0390,,,25.0,,39.0,49.13,,,,,,,2,2.0,Appartement,44.0,3.0,,,,,,5.910777,43.129265,Toulon - Ubc - Dardennes - Barbanne
2025-1083944,2025-07-21,1,Vente,1680040.0,229.0,,CHE SAINTE AGATHE,6558,83000.0,83137,Toulon,83,,,83137000BM0091,,,,,,,,,,,,,0,1.0,Maison,241.0,7.0,S,sols,,,1270.0,5.966665,43.107583,Toulon - Haute ville
2025-1083944,2025-07-21,1,Vente,1680040.0,229.0,,CHE SAINTE AGATHE,6558,83000.0,83137,Toulon,83,,,83137000BM0091,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1270.0,5.966665,43.107583,Toulon - Haute ville
2025-1083944,2025-07-21,1,Vente,1680040.0,,,CAP BRUN,B012,83000.0,83137,Toulon,83,,,83137000BM0149,,,,,,,,,,,,,0,,,,,S,sols,,,95.0,5.96639,43.107493,Toulon - Le Mourillon La Mitre - Fort
2025-1083948,2025-07-29,1,Vente,130200.0,23.0,,BD EDGAR AMIGAS,2470,83000.0,83137,Toulon,83,,,83137000CI0132,,,22.0,48.5,6.0,,,,,,,,2,2.0,Appartement,50.0,2.0,,,,,,5.942974,43.12303,Toulon - Haute ville
2025-1083948,2025-07-29,1,Vente,130200.0,23.0,,BD EDGAR AMIGAS,2470,83000.0,83137,Toulon,83,,,83137000CI0132,,,22.0,48.5,6.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.942974,43.12303,Toulon - Haute ville
2025-1083965,2025-07-30,1,Vente,262500.0,239.0,,BD GRIGNAN,3460,83000.0,83137,Toulon,83,,,83137000BV0452,,,23.0,66.5,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,5.937018,43.10947,Toulon - Haute ville
2025-1083965,2025-07-30,1,Vente,262500.0,239.0,,BD GRIGNAN,3460,83000.0,83137,Toulon,83,,,83137000BV0452,,,13.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.937018,43.10947,Toulon - Haute ville
2025-1083966,2025-07-29,1,Vente,220000.0,270.0,,CHE DE SAINT MARC,6515,83000.0,83137,Toulon,83,,,83137000BO0602,,,109.0,76.11,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.958354,43.111718,Toulon - Haute ville
2025-1083966,2025-07-29,1,Vente,220000.0,270.0,,CHE DE SAINT MARC,6515,83000.0,83137,Toulon,83,,,83137000BO0602,,,109.0,76.11,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,5.958354,43.111718,Toulon - Haute ville
2025-1083966,2025-07-29,1,Vente,220000.0,270.0,,CHE DE SAINT MARC,6515,83000.0,83137,Toulon,83,,,83137000BO0602,,,109.0,76.11,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.958354,43.111718,Toulon - Haute ville
2025-1083967,2025-07-15,1,Vente,430000.0,559.0,,AV CHARLES GANTELME,1455,83200.0,83137,Toulon,83,,,83137000DT0002,,,,,,,,,,,,,0,1.0,Maison,168.0,7.0,S,sols,,,800.0,5.892123,43.141549,Toulon - Ubc - Dardennes - Barbanne
2025-1083973,2025-07-30,1,Vente,45000.0,8.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,83137000CL0193,,,11.0,20.45,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,5.935482,43.12147,Toulon - Haute ville
2025-1083977,2025-07-30,1,Vente,350000.0,9001.0,,LA TOUR D'IVOIRE,A350,83000.0,83137,Toulon,83,,,83137000BY0053,,,181.0,104.0,,,,,,,,,1,2.0,Appartement,107.0,5.0,,,,,,5.937983,43.114204,Toulon - Haute ville
2025-1083978,2025-07-30,1,Vente,136000.0,104.0,,RUE MADEMOISELLE STRASSEL,4712,83200.0,83137,Toulon,83,,,83137000DR0468,,,219.0,31.9,,,,,,,,,1,2.0,Appartement,31.0,1.0,,,,,,5.892313,43.134676,Toulon - Ubc - Dardennes - Barbanne
2025-1083979,2025-07-16,1,Vente,139000.0,224.0,,RUE EMILE OLLIVIER,2588,83000.0,83137,Toulon,83,,,83137000CD0327,,,4.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.945219,43.119131,Toulon - Haute ville
2025-1083979,2025-07-16,1,Vente,139000.0,224.0,,RUE EMILE OLLIVIER,2588,83000.0,83137,Toulon,83,,,83137000CD0327,,,58.0,64.25,,,,,,,,,1,2.0,Appartement,63.0,3.0,,,,,,5.945219,43.119131,Toulon - Haute ville
2025-1083981,2025-08-14,1,Vente,193000.0,545.0,,CHE MON PARADIS,5280,83200.0,83137,Toulon,83,,,83137000DP0322,,,29.0,,66.0,67.17,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.894518,43.133907,Toulon - Ubc - Dardennes - Barbanne
2025-1083981,2025-08-14,1,Vente,193000.0,545.0,,CHE MON PARADIS,5280,83200.0,83137,Toulon,83,,,83137000DP0322,,,29.0,,66.0,67.17,,,,,,,2,2.0,Appartement,70.0,3.0,,,,,,5.894518,43.133907,Toulon - Ubc - Dardennes - Barbanne
2025-1083985,2025-05-12,1,Vente,139600.0,17.0,,RUE PAUL LENDRIN,5620,83000.0,83137,Toulon,83,,,83137000CL0022,,,37.0,55.75,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,5.933964,43.123125,Toulon - Haute ville
2025-1083986,2025-07-29,1,Vente,251100.0,130.0,,IMP HONORATY,3650,83100.0,83137,Toulon,83,,,83137000CE0479,,,109.0,84.1,38.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.95163,43.122534,Toulon - Haute ville
2025-1083986,2025-07-29,1,Vente,251100.0,139.0,,RUE SANDIN,6665,83100.0,83137,Toulon,83,,,83137000CE0479,,,19.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.95163,43.122534,Toulon - Haute ville
2025-1083986,2025-07-29,1,Vente,251100.0,130.0,,IMP HONORATY,3650,83100.0,83137,Toulon,83,,,83137000CE0479,,,109.0,84.1,38.0,,,,,,,,2,2.0,Appartement,83.0,3.0,,,,,,5.95163,43.122534,Toulon - Haute ville
2025-1083993,2025-07-25,1,Vente,90000.0,9001.0,,LE COLBERT,A208,83200.0,83137,Toulon,83,,,83137000CX0428,,,1.0,,22.0,59.23,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.912034,43.129956,Toulon - Ubc - Dardennes - Barbanne
2025-1083993,2025-07-25,1,Vente,90000.0,9001.0,,LE COLBERT,A208,83200.0,83137,Toulon,83,,,83137000CX0428,,,1.0,,22.0,59.23,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.912034,43.129956,Toulon - Ubc - Dardennes - Barbanne
2025-1083995,2025-08-06,1,Vente,696600.0,3655.0,,COR MARIUS ESCARTEFIGUE,4905,83200.0,83137,Toulon,83,,,83137000AD0756,,,,,,,,,,,,,0,1.0,Maison,103.0,5.0,S,sols,,,630.0,5.969268,43.13624,Toulon - Ubc - Dardennes - Barbanne
2025-1083995,2025-08-06,1,Vente,696600.0,3655.0,,COR MARIUS ESCARTEFIGUE,4905,83200.0,83137,Toulon,83,,,83137000AD0756,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,630.0,5.969268,43.13624,Toulon - Ubc - Dardennes - Barbanne
2025-1083997,2025-07-29,1,Vente,72000.0,1488.0,,AV COLONEL PICOT,1755,83100.0,83137,Toulon,83,,,83137000AX0263,,,7.0,21.6,9.0,,,,,,,,2,2.0,Appartement,22.0,1.0,,,,,,5.973273,43.131066,Toulon - Haute ville
2025-1083999,2025-07-24,1,Vente en l'état futur d'achèvement,295000.0,,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,83137000BK0207,,,79.0,,,,,,,,,,1,,,,,,,,,,5.971087,43.111201,Toulon - Haute ville
2025-1083999,2025-07-24,1,Vente en l'état futur d'achèvement,295000.0,,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,83137000BK0207,,,2.0,,,,,,,,,,1,,,,,,,,,,5.971087,43.111201,Toulon - Haute ville
2025-1084000,2025-07-30,1,Vente en l'état futur d'achèvement,720000.0,87.0,,RUE TELON,6905,83100.0,83137,Toulon,83,,,83137000AS0252,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,685.0,5.958623,43.126623,Toulon - Haute ville
2025-1084000,2025-07-30,1,Vente en l'état futur d'achèvement,720000.0,87.0,,RUE TELON,6905,83100.0,83137,Toulon,83,,,83137000AS0252,,,,,,,,,,,,,0,2.0,Appartement,68.0,3.0,S,sols,,,685.0,5.958623,43.126623,Toulon - Haute ville
2025-1084000,2025-07-30,1,Vente en l'état futur d'achèvement,720000.0,87.0,,RUE TELON,6905,83100.0,83137,Toulon,83,,,83137000AS0252,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,685.0,5.958623,43.126623,Toulon - Haute ville
2025-1084000,2025-07-30,1,Vente en l'état futur d'achèvement,720000.0,87.0,,RUE TELON,6905,83100.0,83137,Toulon,83,,,83137000AS0252,,,,,,,,,,,,,0,2.0,Appartement,112.0,4.0,S,sols,,,685.0,5.958623,43.126623,Toulon - Haute ville
2025-1084000,2025-07-30,1,Vente en l'état futur d'achèvement,720000.0,87.0,,RUE TELON,6905,83100.0,83137,Toulon,83,,,83137000AS0252,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,685.0,5.958623,43.126623,Toulon - Haute ville
2025-1084004,2025-07-22,1,Vente,32000.0,5001.0,,RUE DEJUSSIEU PONTCARRAL,2121,83200.0,83137,Toulon,83,,,83137000DM0170,,,238.0,70.0,,,,,,,,,1,2.0,Appartement,67.0,4.0,,,,,,5.896866,43.127138,Toulon - Ubc - Dardennes - Barbanne
2025-1084006,2025-07-16,1,Vente,330000.0,1212.0,5,CHEM VX CHEMIN DE SAINTE MUSSE,6620,83100.0,83137,Toulon,83,,,83137000AZ0244,,,,,,,,,,,,,0,1.0,Maison,86.0,4.0,S,sols,,,217.0,5.985624,43.123782,Toulon - Haute ville
2025-1084014,2025-08-06,1,Vente,82000.0,158.0,,AV DU 15E CORPS,6075,83200.0,83137,Toulon,83,,,83137000CY0484,,,3.0,37.04,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,5.916013,43.128721,Toulon - Ubc - Dardennes - Barbanne
